prioridad,tipo,urba_club_id,nombre,categoria,sufijo,union_id,sport,logo_url,id_sugerido,institucion_padre_urba_id,anios,veces,motivo
2,equipo_juvenil,25,"Pueyrredón M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/pueyrredon.png,pueyrredon-m16-a,25,2021 2022 2023 2024 2025 2026,11,la institución existe; el equipo juvenil no
2,equipo_juvenil,25,"Pueyrredón M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/pueyrredon.png,pueyrredon-m16-b,25,2021 2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,25,"Pueyrredón M16 ""C""",M16,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/pueyrredon.png,pueyrredon-m16-c,25,2022 2023 2024 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,25,"Pueyrredón M17 ""C""",M17,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/pueyrredon.png,pueyrredon-m17-c,25,2024 2025,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,25,Pueyrredón M18,M18,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/pueyrredon.png,pueyrredon-m18,25,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,25,"Pueyrredón M19 ""C""",M19,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/pueyrredon.png,pueyrredon-m19-c,25,2023 2024 2025 2026,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,"Regatas de Bella Vista M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m15-a,4,2021 2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,"Regatas de Bella Vista M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m15-b,4,2021 2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,"Regatas de Bella Vista M15 ""C""",M15,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m15-c,4,2023 2024 2025 2026,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,"Regatas de Bella Vista M15 ""D""",M15,D,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m15-d,4,2023 2025 2026,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,"Regatas de Bella Vista M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m16-a,4,2021 2022 2023 2024 2025 2026,11,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,"Regatas de Bella Vista M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m16-b,4,2021 2022 2023 2024 2025 2026,11,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,"Regatas de Bella Vista M16 ""C""",M16,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m16-c,4,2023 2024 2025 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,"Regatas de Bella Vista M16 ""D""",M16,D,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m16-d,4,2024 2026,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,"Regatas de Bella Vista M17 ""C""",M17,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m17-c,4,2025 2026,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,"Regatas de Bella Vista M17 ""D""",M17,D,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m17-d,4,2025,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,"Regatas de Bella Vista M17 ""E""",M17,E,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m17-e,4,2025,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,"Regatas de Bella Vista M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m18-a,4,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,"Regatas de Bella Vista M18 ""B""",M18,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m18-b,4,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,"Regatas de Bella Vista M19 ""C""",M19,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m19-c,4,2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,"Regatas de Bella Vista M19 ""D""",M19,D,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m19-d,4,2022 2023 2024 2025 2026,9,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,"Regatas de Bella Vista M19 ""E""",M19,E,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m19-e,4,2025 2026,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,"Regatas de Bella Vista M19 ""F""",M19,F,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m19-f,4,2026,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,Regatas de Bella Vista M20,M20,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m20,4,2021,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,"Regatas de Bella Vista M20 ""B""",M20,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m20-b,4,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,4,Regatas de Bella Vista M22,M22,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/regatasbellavista.png,regatas-de-bella-vista-m22,4,2025 2026,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,14,San Albano M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanalbano.png,san-albano-m15,14,2022,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,14,"San Albano M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanalbano.png,san-albano-m15-a,14,2021 2022 2023 2024 2025 2026,13,la institución existe; el equipo juvenil no
2,equipo_juvenil,14,"San Albano M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanalbano.png,san-albano-m15-b,14,2021 2022 2023 2024 2025 2026,13,la institución existe; el equipo juvenil no
2,equipo_juvenil,14,"San Albano M15 ""C""",M15,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanalbano.png,san-albano-m15-c,14,2023,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,14,"San Albano M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanalbano.png,san-albano-m16-a,14,2021 2022 2023 2024 2025 2026,16,la institución existe; el equipo juvenil no
2,equipo_juvenil,14,"San Albano M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanalbano.png,san-albano-m16-b,14,2021 2022 2023 2024 2025 2026,14,la institución existe; el equipo juvenil no
2,equipo_juvenil,14,"San Albano M17 ""A""",M17,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanalbano.png,san-albano-m17-a,14,2022 2023 2024 2025 2026,13,la institución existe; el equipo juvenil no
2,equipo_juvenil,14,"San Albano M17 ""B""",M17,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanalbano.png,san-albano-m17-b,14,2022 2023 2024 2025 2026,13,la institución existe; el equipo juvenil no
2,equipo_juvenil,14,"San Albano M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanalbano.png,san-albano-m18-a,14,2021,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,14,"San Albano M18 ""B""",M18,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanalbano.png,san-albano-m18-b,14,2021,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,14,San Albano M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanalbano.png,san-albano-m19,14,2023,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,14,"San Albano M19 ""A""",M19,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanalbano.png,san-albano-m19-a,14,2022 2023 2024 2025 2026,13,la institución existe; el equipo juvenil no
2,equipo_juvenil,14,"San Albano M19 ""B""",M19,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanalbano.png,san-albano-m19-b,14,2022 2023 2024 2025 2026,12,la institución existe; el equipo juvenil no
2,equipo_juvenil,14,"San Albano M19 ""C""",M19,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanalbano.png,san-albano-m19-c,14,2024 2025,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,14,"San Albano M20 ""A""",M20,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanalbano.png,san-albano-m20-a,14,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,14,"San Albano M20 ""B""",M20,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanalbano.png,san-albano-m20-b,14,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,31,"San Andrés M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanandres.png,san-andres-m15-a,31,2024 2025 2026,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,31,"San Andrés M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanandres.png,san-andres-m15-b,31,2024 2025 2026,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,31,"San Andrés M15 ""C""",M15,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanandres.png,san-andres-m15-c,31,2025 2026,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,31,"San Andrés M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanandres.png,san-andres-m16-a,31,2024 2025 2026,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,31,"San Andrés M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanandres.png,san-andres-m16-b,31,2024 2025 2026,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,31,"San Andrés M16 ""C""",M16,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanandres.png,san-andres-m16-c,31,2024 2025 2026,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,31,"San Andrés M17 ""C""",M17,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanandres.png,san-andres-m17-c,31,2026,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,31,"San Andrés M19 ""C""",M19,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanandres.png,san-andres-m19-c,31,2025 2026,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,35,San Carlos M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancarlos.png,san-carlos-m15,35,2021 2022 2023 2024 2025,8,la institución existe; el equipo juvenil no
2,equipo_juvenil,35,"San Carlos M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancarlos.png,san-carlos-m15-a,35,2026,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,35,"San Carlos M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancarlos.png,san-carlos-m15-b,35,2026,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,35,San Carlos M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancarlos.png,san-carlos-m16,35,2021 2022 2023 2025 2026,9,la institución existe; el equipo juvenil no
2,equipo_juvenil,35,"San Carlos M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancarlos.png,san-carlos-m16-a,35,2024,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,35,"San Carlos M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancarlos.png,san-carlos-m16-b,35,2024,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,35,San Carlos M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancarlos.png,san-carlos-m17,35,2022 2023 2024 2025 2026,8,la institución existe; el equipo juvenil no
2,equipo_juvenil,35,"San Carlos M17 ""A""",M17,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancarlos.png,san-carlos-m17-a,35,2025,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,35,"San Carlos M17 ""B""",M17,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancarlos.png,san-carlos-m17-b,35,2025,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,35,"San Carlos M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancarlos.png,san-carlos-m18-a,35,2021,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,35,"San Carlos M18 ""B""",M18,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancarlos.png,san-carlos-m18-b,35,2021,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,35,San Carlos M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancarlos.png,san-carlos-m19,35,2022 2024,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,35,"San Carlos M19 ""A""",M19,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancarlos.png,san-carlos-m19-a,35,2023 2025 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,35,"San Carlos M19 ""B""",M19,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancarlos.png,san-carlos-m19-b,35,2023 2025 2026,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,35,"San Carlos M20 ""A""",M20,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancarlos.png,san-carlos-m20-a,35,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,35,"San Carlos M20 ""B""",M20,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancarlos.png,san-carlos-m20-b,35,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,18,"San Cirano M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancirano.png,san-cirano-m15-a,18,2021 2022 2023 2024 2025 2026,9,la institución existe; el equipo juvenil no
2,equipo_juvenil,18,"San Cirano M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancirano.png,san-cirano-m15-b,18,2021 2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,18,"San Cirano M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancirano.png,san-cirano-m16-a,18,2021 2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,18,"San Cirano M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancirano.png,san-cirano-m16-b,18,2021 2022 2023 2024 2025 2026,11,la institución existe; el equipo juvenil no
2,equipo_juvenil,18,San Cirano M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancirano.png,san-cirano-m17,18,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,18,"San Cirano M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancirano.png,san-cirano-m18-a,18,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,18,"San Cirano M18 ""B""",M18,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancirano.png,san-cirano-m18-b,18,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,18,"San Cirano M19 ""C""",M19,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancirano.png,san-cirano-m19-c,18,2024 2025 2026,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,18,"San Cirano M20 ""A""",M20,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancirano.png,san-cirano-m20-a,18,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,18,"San Cirano M20 ""B""",M20,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sancirano.png,san-cirano-m20-b,18,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,32,San Fernando M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanfernando.png,san-fernando-m15,32,2022 2023 2024 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,32,"San Fernando M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanfernando.png,san-fernando-m15-a,32,2021 2022 2025,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,32,"San Fernando M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanfernando.png,san-fernando-m15-b,32,2021 2022 2025,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,32,San Fernando M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanfernando.png,san-fernando-m16,32,2021 2024 2025,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,32,"San Fernando M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanfernando.png,san-fernando-m16-a,32,2022 2023 2024 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,32,"San Fernando M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanfernando.png,san-fernando-m16-b,32,2022 2024 2026,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,32,San Fernando M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanfernando.png,san-fernando-m17,32,2022 2026,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,32,"San Fernando M17 ""A""",M17,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanfernando.png,san-fernando-m17-a,32,2022 2023 2024 2025,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,32,"San Fernando M17 ""B""",M17,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanfernando.png,san-fernando-m17-b,32,2022 2023 2024 2025,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,32,"San Fernando M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanfernando.png,san-fernando-m18-a,32,2021,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,32,"San Fernando M18 ""B""",M18,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanfernando.png,san-fernando-m18-b,32,2021,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,32,"San Fernando M19 ""A""",M19,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanfernando.png,san-fernando-m19-a,32,2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,32,"San Fernando M19 ""B""",M19,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanfernando.png,san-fernando-m19-b,32,2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,32,"San Fernando M19 ""C""",M19,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanfernando.png,san-fernando-m19-c,32,2025,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,83,San José M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanjose.png,san-jose-m17,83,2025 2026,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,5,"San Luis M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanluis.png,san-luis-m15-a,5,2021 2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,5,"San Luis M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/sanluis.png,san-luis-m15-b,5,2021 2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
